PassengerId,Pclass,Sex,SibSp,Parch,Cabin,Embarked,Title,Age_Bin,Fare_Bin,Num_Family
791,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
792,2,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
793,3,female,8,2,M,S,Ms,"(20, 30]","(0, 20]",11
794,1,male,0,0,M,C, Mr,"(30, 40]","(20, 40]",1
795,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
796,2,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
797,1,female,0,0,D,S, Dr,"(40, 50]","(20, 40]",1
798,3,female,0,0,M,S,Mrs,"(30, 40]","(0, 20]",1
799,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
800,3,female,1,1,M,S,Mrs,"(20, 30]","(0, 20]",3
801,2,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
802,2,female,1,1,M,S,Mrs,"(30, 40]","(0, 20]",3
803,1,male,1,2,B,S,Nobility,"(10, 20]","(20, 40]",4
804,3,male,0,1,M,C,Nobility,"(0, 10]","(0, 20]",2
805,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
806,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
807,1,male,0,0,A,S, Mr,"(30, 40]",,1
808,3,female,0,0,M,S,Ms,"(10, 20]","(0, 20]",1
809,2,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
810,1,female,1,0,E,S,Mrs,"(30, 40]","(20, 40]",2
811,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
812,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
813,2,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
814,3,female,4,2,M,S,Ms,"(0, 10]","(0, 20]",7
815,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
816,1,male,0,0,B,S, Mr,"(30, 40]",,1
817,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
818,2,male,1,1,M,C, Mr,"(30, 40]","(0, 20]",3
819,3,male,0,0,M,S, Mr,"(40, 50]","(0, 20]",1
820,3,male,3,2,M,S,Nobility,"(0, 10]","(0, 20]",6
821,1,female,1,1,B,S,Mrs,"(50, 60]","(20, 40]",3
822,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
823,1,male,0,0,M,S,Nobility,"(30, 40]",,1
824,3,female,0,1,E,S,Mrs,"(20, 30]","(0, 20]",2
825,3,male,4,1,M,S,Nobility,"(0, 10]","(0, 20]",6
826,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
827,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
828,2,male,0,2,M,C,Nobility,"(0, 10]","(0, 20]",3
829,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
830,1,female,0,0,B,C,Mrs,"(60, 70]","(20, 40]",1
831,3,female,1,0,M,C,Mrs,"(10, 20]","(0, 20]",2
832,2,male,1,1,M,S,Nobility,"(0, 10]","(0, 20]",3
833,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
834,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
835,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
836,1,female,1,1,E,C,Ms,"(30, 40]","(20, 40]",3
837,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
838,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
839,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
840,1,male,0,0,C,C, Mr,"(30, 40]","(20, 40]",1
841,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
842,2,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
843,1,female,0,0,M,C,Ms,"(20, 30]","(0, 20]",1
844,3,male,0,0,M,C, Mr,"(30, 40]","(0, 20]",1
845,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
846,3,male,0,0,M,S, Mr,"(40, 50]","(0, 20]",1
847,3,male,8,2,M,S, Mr,"(20, 30]","(0, 20]",11
848,3,male,0,0,M,C, Mr,"(30, 40]","(0, 20]",1
849,2,male,0,1,M,S, Rev,"(20, 30]","(0, 20]",2
850,1,female,1,0,C,C,Mrs,"(30, 40]","(40, 60]",2
851,3,male,4,2,M,S,Nobility,"(0, 10]","(0, 20]",7
852,3,male,0,0,M,S, Mr,"(70, 80]","(0, 20]",1
853,3,female,1,1,M,C,Ms,"(0, 10]","(0, 20]",3
854,1,female,0,1,D,S,Ms,"(10, 20]","(0, 20]",2
855,2,female,1,0,M,S,Mrs,"(40, 50]","(0, 20]",2
856,3,female,0,1,M,S,Mrs,"(10, 20]","(0, 20]",2
857,1,female,1,1,M,S,Mrs,"(40, 50]","(40, 60]",3
858,1,male,0,0,E,S, Mr,"(50, 60]","(20, 40]",1
859,3,female,0,3,M,C,Mrs,"(20, 30]","(0, 20]",4
860,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
861,3,male,2,0,M,S, Mr,"(40, 50]","(0, 20]",3
862,2,male,1,0,M,S, Mr,"(20, 30]","(0, 20]",2
863,1,female,0,0,D,S,Mrs,"(40, 50]","(20, 40]",1
864,3,female,8,2,M,S,Ms,"(20, 30]","(0, 20]",11
865,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
866,2,female,0,0,M,S,Mrs,"(40, 50]","(0, 20]",1
867,2,female,1,0,M,C,Ms,"(20, 30]","(0, 20]",2
868,1,male,0,0,A,S, Mr,"(30, 40]","(40, 60]",1
869,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
870,3,male,1,1,M,S,Nobility,"(0, 10]","(0, 20]",3
871,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
872,1,female,1,1,D,S,Mrs,"(40, 50]","(20, 40]",3
873,1,male,0,0,B,S, Mr,"(30, 40]","(0, 20]",1
874,3,male,0,0,M,S, Mr,"(40, 50]","(0, 20]",1
875,2,female,1,0,M,C,Mrs,"(20, 30]","(0, 20]",2
876,3,female,0,0,M,C,Ms,"(10, 20]","(0, 20]",1
877,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
878,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
879,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
880,1,female,0,1,C,C,Mrs,"(50, 60]","(20, 40]",2
881,2,female,0,1,M,S,Mrs,"(20, 30]","(0, 20]",2
882,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
883,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
884,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
885,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
886,3,female,0,5,M,Q,Mrs,"(30, 40]","(0, 20]",6
887,2,male,0,0,M,S, Rev,"(20, 30]","(0, 20]",1
888,1,female,0,0,B,S,Ms,"(10, 20]","(20, 40]",1
889,3,female,1,2,M,S,Ms,"(20, 30]","(0, 20]",4
890,1,male,0,0,C,C, Mr,"(20, 30]","(20, 40]",1
891,3,male,0,0,M,Q, Mr,"(30, 40]","(0, 20]",1
892,3,male,0,0,M,Q, Mr,"(30, 40]","(0, 20]",1
893,3,female,1,0,M,S,Mrs,"(40, 50]","(0, 20]",2
894,2,male,0,0,M,Q, Mr,"(60, 70]","(0, 20]",1
895,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
896,3,female,1,1,M,S,Mrs,"(20, 30]","(0, 20]",3
897,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
898,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
899,2,male,1,1,M,S, Mr,"(20, 30]","(0, 20]",3
900,3,female,0,0,M,C,Mrs,"(10, 20]","(0, 20]",1
901,3,male,2,0,M,S, Mr,"(20, 30]","(0, 20]",3
902,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
903,1,male,0,0,M,S, Mr,"(40, 50]","(20, 40]",1
904,1,female,1,0,B,S,Mrs,"(20, 30]","(40, 60]",2
905,2,male,1,0,M,S, Mr,"(60, 70]","(0, 20]",2
906,1,female,1,0,E,S,Mrs,"(40, 50]","(20, 40]",2
907,2,female,1,0,M,C,Mrs,"(20, 30]","(0, 20]",2
908,2,male,0,0,M,Q, Mr,"(30, 40]","(0, 20]",1
909,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
910,3,female,1,0,M,S,Ms,"(20, 30]","(0, 20]",2
911,3,female,0,0,M,C,Mrs,"(40, 50]","(0, 20]",1
912,1,male,1,0,M,C, Mr,"(50, 60]","(20, 40]",2
913,3,male,0,1,M,S,Nobility,"(0, 10]","(0, 20]",2
914,1,female,0,0,M,S,Mrs,"(30, 40]","(20, 40]",1
915,1,male,0,1,M,C, Mr,"(20, 30]","(20, 40]",2
916,1,female,1,3,B,C,Mrs,"(40, 50]","(20, 40]",5
917,3,male,1,0,M,S, Mr,"(40, 50]","(0, 20]",2
918,1,female,0,1,B,C,Ms,"(20, 30]","(20, 40]",2
919,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
920,1,male,0,0,A,S, Mr,"(40, 50]","(20, 40]",1
921,3,male,2,0,M,C, Mr,"(20, 30]","(0, 20]",3
922,2,male,1,0,M,S, Mr,"(40, 50]","(0, 20]",2
923,2,male,2,0,M,S, Mr,"(20, 30]","(0, 20]",3
924,3,female,1,2,M,S,Mrs,"(30, 40]","(0, 20]",4
925,3,female,1,2,M,S,Mrs,"(20, 30]","(0, 20]",4
926,1,male,1,0,C,C, Mr,"(20, 30]","(20, 40]",2
927,3,male,0,0,M,C, Mr,"(10, 20]","(0, 20]",1
928,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
929,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
930,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
931,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
932,3,male,0,1,M,C, Mr,"(30, 40]","(0, 20]",2
933,1,male,0,0,D,S, Mr,"(30, 40]","(20, 40]",1
934,3,male,0,0,M,S, Mr,"(40, 50]","(0, 20]",1
935,2,female,0,0,M,S,Mrs,"(20, 30]","(0, 20]",1
936,1,female,1,0,D,S,Mrs,"(40, 50]","(20, 40]",2
937,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
938,1,male,0,0,A,C, Mr,"(40, 50]","(20, 40]",1
939,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
940,1,female,0,0,D,C,Mrs,"(50, 60]","(20, 40]",1
941,3,female,0,2,M,S,Mrs,"(30, 40]","(0, 20]",3
942,1,male,1,0,C,S, Mr,"(20, 30]","(20, 40]",2
943,2,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
944,2,female,2,1,M,S,Ms,"(10, 20]","(0, 20]",4
945,1,female,3,2,C,S,Ms,"(20, 30]","(40, 60]",6
946,2,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
947,3,male,4,1,M,Q,Nobility,"(0, 10]","(0, 20]",6
948,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
949,3,male,0,0,F,S, Mr,"(20, 30]","(0, 20]",1
950,3,male,1,0,M,S, Mr,"(20, 30]","(0, 20]",2
951,1,female,0,0,B,C,Ms,"(30, 40]","(20, 40]",1
952,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
953,2,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
954,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
955,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
956,1,male,2,2,B,C,Nobility,"(10, 20]","(20, 40]",5
957,2,female,0,0,M,S,Mrs,"(20, 30]","(0, 20]",1
958,3,female,0,0,M,Q,Ms,"(10, 20]","(0, 20]",1
959,1,male,0,0,M,S, Mr,"(40, 50]","(20, 40]",1
960,1,male,0,0,C,C, Mr,"(30, 40]","(20, 40]",1
961,1,female,1,4,C,S,Mrs,"(50, 60]","(40, 60]",6
962,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
963,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
964,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
965,1,male,0,0,D,C, Mr,"(20, 30]","(20, 40]",1
966,1,female,0,0,C,C,Ms,"(30, 40]","(40, 60]",1
967,1,male,0,0,C,C, Mr,"(30, 40]","(40, 60]",1
968,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
969,1,female,2,0,C,S,Mrs,"(50, 60]","(20, 40]",3
970,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
971,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
972,3,male,1,1,M,C,Nobility,"(0, 10]","(0, 20]",3
973,1,male,1,0,C,S, Mr,"(60, 70]","(40, 60]",2
974,1,male,0,0,M,S, Mr,"(40, 50]","(20, 40]",1
975,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
976,2,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
977,3,male,1,0,M,C, Mr,"(20, 30]","(0, 20]",2
978,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
979,3,female,0,0,M,S,Ms,"(10, 20]","(0, 20]",1
980,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
981,2,male,1,1,M,S,Nobility,"(0, 10]","(0, 20]",3
982,3,female,1,0,M,S,Mrs,"(20, 30]","(0, 20]",2
983,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
984,1,female,1,2,B,S,Mrs,"(20, 30]","(20, 40]",4
985,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
986,1,male,0,0,M,C, Mr,"(20, 30]","(20, 40]",1
987,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
988,1,female,1,0,C,S,Mrs,"(70, 80]","(20, 40]",2
989,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
990,3,female,0,0,M,S,Ms,"(10, 20]","(0, 20]",1
991,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
992,1,female,1,0,C,C,Mrs,"(40, 50]","(20, 40]",2
993,2,male,1,0,M,S, Mr,"(20, 30]","(0, 20]",2
994,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
995,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
996,3,female,1,1,M,C,Mrs,"(10, 20]","(0, 20]",3
997,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
998,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
999,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1000,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1001,2,male,0,0,F,S, Mr,"(10, 20]","(0, 20]",1
1002,2,male,0,0,M,C, Mr,"(40, 50]","(0, 20]",1
1003,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1004,1,female,0,0,A,C,Ms,"(30, 40]","(20, 40]",1
1005,3,female,0,0,M,Q,Ms,"(10, 20]","(0, 20]",1
1006,1,female,1,0,C,S,Mrs,"(60, 70]","(40, 60]",2
1007,3,male,1,0,M,C, Mr,"(10, 20]","(0, 20]",2
1008,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1009,3,female,1,1,G,S,Ms,"(0, 10]","(0, 20]",3
1010,1,male,0,0,C,C, Mr,"(30, 40]","(20, 40]",1
1011,2,female,1,0,M,S,Mrs,"(20, 30]","(0, 20]",2
1012,2,female,0,0,M,S,Ms,"(10, 20]","(0, 20]",1
1013,3,male,1,0,M,Q, Mr,"(20, 30]","(0, 20]",2
1014,1,female,1,0,C,C,Mrs,"(30, 40]","(20, 40]",2
1015,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1016,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1017,3,female,0,1,M,S,Ms,"(10, 20]","(0, 20]",2
1018,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1019,3,female,2,0,M,Q,Ms,"(20, 30]","(0, 20]",3
1020,2,male,0,0,M,S, Mr,"(40, 50]","(0, 20]",1
1021,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1022,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1023,1,male,0,0,C,C,Military,"(50, 60]","(20, 40]",1
1024,3,female,0,4,M,S,Mrs,"(20, 30]","(0, 20]",5
1025,3,male,1,0,M,C, Mr,"(20, 30]","(0, 20]",2
1026,3,male,0,0,M,S, Mr,"(40, 50]","(0, 20]",1
1027,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1028,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1029,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1030,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
1031,3,male,1,6,M,S, Mr,"(30, 40]","(0, 20]",8
1032,3,female,5,2,M,S,Ms,"(0, 10]","(0, 20]",8
1033,1,female,0,0,M,S,Ms,"(30, 40]","(20, 40]",1
1034,1,male,1,3,B,C, Mr,"(60, 70]","(20, 40]",5
1035,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1036,1,male,0,0,M,S, Mr,"(40, 50]","(20, 40]",1
1037,3,male,3,0,M,S, Mr,"(30, 40]","(0, 20]",4
1038,1,male,0,0,E,S, Mr,"(30, 40]","(20, 40]",1
1039,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1040,1,male,0,0,M,S, Mr,"(30, 40]","(20, 40]",1
1041,2,male,1,1,M,S, Rev,"(20, 30]","(0, 20]",3
1042,1,female,0,1,C,C,Mrs,"(20, 30]","(20, 40]",2
1043,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1044,3,male,0,0,M,S, Mr,"(60, 70]","(0, 20]",1
1045,3,female,0,2,M,S,Mrs,"(30, 40]","(0, 20]",3
1046,3,male,4,2,M,S,Nobility,"(10, 20]","(0, 20]",7
1047,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1048,1,female,0,0,C,S,Ms,"(20, 30]","(40, 60]",1
1049,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
1050,1,male,0,0,D,S, Mr,"(40, 50]","(20, 40]",1
1051,3,female,0,2,M,S,Mrs,"(20, 30]","(0, 20]",3
1052,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1053,3,male,1,1,M,C,Nobility,"(0, 10]","(0, 20]",3
1054,2,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
1055,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1056,2,male,0,0,M,S, Rev,"(40, 50]","(0, 20]",1
1057,3,female,1,1,M,S,Mrs,"(20, 30]","(0, 20]",3
1058,1,male,0,0,B,C, Mr,"(40, 50]","(40, 60]",1
1059,3,male,2,2,M,S, Mr,"(10, 20]","(0, 20]",5
1060,1,female,0,0,M,C,Mrs,"(30, 40]","(20, 40]",1
1061,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
1062,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1063,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1064,3,male,1,0,M,S, Mr,"(20, 30]","(0, 20]",2
1065,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1066,3,male,1,5,M,S, Mr,"(30, 40]","(0, 20]",7
1067,2,female,0,2,M,S,Ms,"(10, 20]","(0, 20]",3
1068,2,female,0,0,M,S,Ms,"(10, 20]","(0, 20]",1
1069,1,male,1,0,C,C, Mr,"(50, 60]","(20, 40]",2
1070,2,female,0,3,F,S,Mrs,"(30, 40]","(0, 20]",4
1071,1,female,0,2,E,C,Mrs,"(60, 70]","(20, 40]",3
1072,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1073,1,male,1,1,E,C, Mr,"(30, 40]","(20, 40]",3
1074,1,female,1,0,D,S,Mrs,"(10, 20]","(20, 40]",2
1075,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1076,1,female,1,1,B,C,Mrs,"(20, 30]","(80, 150]",3
1077,2,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1078,2,female,0,1,M,S,Ms,"(20, 30]","(0, 20]",2
1079,3,male,2,0,M,S, Mr,"(10, 20]","(0, 20]",3
1080,3,female,8,2,M,S,Ms,"(20, 30]","(0, 20]",11
1081,2,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1082,2,male,1,0,M,S, Mr,"(30, 40]","(0, 20]",2
1083,1,male,0,0,M,S, Mr,"(30, 40]","(20, 40]",1
1084,3,male,1,1,M,S,Nobility,"(10, 20]","(0, 20]",3
1085,2,male,0,0,M,Q, Mr,"(60, 70]","(0, 20]",1
1086,2,male,0,2,M,S,Nobility,"(0, 10]","(0, 20]",3
1087,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1088,1,male,0,2,E,C,Nobility,"(0, 10]","(20, 40]",3
1089,3,female,0,0,M,S,Ms,"(10, 20]","(0, 20]",1
1090,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1091,3,female,0,0,M,S,Mrs,"(20, 30]","(0, 20]",1
1092,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1093,3,male,0,2,M,S,Nobility,"(0, 10]","(0, 20]",3
1094,1,male,1,0,C,C,Military,"(40, 50]","(40, 60]",2
1095,2,female,1,1,M,S,Ms,"(0, 10]","(0, 20]",3
1096,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1097,1,male,0,0,M,C, Mr,"(30, 40]","(20, 40]",1
1098,3,female,0,0,M,Q,Ms,"(30, 40]","(0, 20]",1
1099,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1100,1,female,0,0,A,C,Ms,"(30, 40]","(20, 40]",1
1101,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1102,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1103,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1104,2,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
1105,2,female,1,0,M,S,Mrs,"(50, 60]","(0, 20]",2
1106,3,female,4,2,M,S,Ms,"(30, 40]","(0, 20]",7
1107,1,male,0,0,B,S, Mr,"(40, 50]","(40, 60]",1
1108,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1109,1,male,1,1,M,S, Mr,"(50, 60]","(40, 60]",3
1110,1,female,1,1,C,C,Mrs,"(40, 50]","(40, 60]",3
1111,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1112,2,female,1,0,M,C,Ms,"(20, 30]","(0, 20]",2
1113,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1114,2,female,0,0,F,S,Mrs,"(20, 30]","(0, 20]",1
1115,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1116,1,female,0,0,M,C,Mrs,"(50, 60]","(20, 40]",1
1117,3,female,0,2,M,C,Mrs,"(20, 30]","(0, 20]",3
1118,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1119,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1120,3,male,0,0,M,S, Mr,"(40, 50]","(0, 20]",1
1121,2,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1122,2,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
1123,1,female,0,0,M,S,Ms,"(20, 30]","(20, 40]",1
1124,3,male,1,0,M,S, Mr,"(20, 30]","(0, 20]",2
1125,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1126,1,male,1,0,C,C, Mr,"(30, 40]","(20, 40]",2
1127,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
1128,1,male,1,0,D,C, Mr,"(60, 70]","(20, 40]",2
1129,3,male,0,0,M,C, Mr,"(10, 20]","(0, 20]",1
1130,2,female,1,1,M,S,Ms,"(10, 20]","(0, 20]",3
1131,1,female,1,0,C,C,Mrs,"(40, 50]","(20, 40]",2
1132,1,female,0,0,M,C,Mrs,"(50, 60]","(20, 40]",1
1133,2,female,0,2,M,S,Mrs,"(40, 50]","(0, 20]",3
1134,1,male,1,1,E,C, Mr,"(40, 50]","(20, 40]",3
1135,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1136,3,male,1,2,M,S,Nobility,"(20, 30]","(0, 20]",4
1137,1,male,1,0,D,S, Mr,"(40, 50]","(20, 40]",2
1138,2,female,0,0,M,S,Mrs,"(20, 30]","(0, 20]",1
1139,2,male,1,1,M,S, Mr,"(40, 50]","(0, 20]",3
1140,2,female,1,0,M,S,Mrs,"(20, 30]","(0, 20]",2
1141,3,female,1,0,M,C,Mrs,"(20, 30]","(0, 20]",2
1142,2,female,1,2,M,S,Ms,"(0, 10]","(0, 20]",4
1143,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
1144,1,male,1,0,C,C, Mr,"(20, 30]","(60, 80]",2
1145,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1146,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1147,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1148,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1149,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1150,2,female,0,0,M,S,Ms,"(10, 20]","(0, 20]",1
1151,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1152,3,male,1,0,M,S, Mr,"(30, 40]","(0, 20]",2
1153,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1154,2,female,0,2,M,S,Mrs,"(20, 30]","(0, 20]",3
1155,3,female,1,1,M,S,Ms,"(0, 10]","(0, 20]",3
1156,2,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1157,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1158,1,male,0,0,M,S, Mr,"(30, 40]",,1
1159,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1160,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
1161,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
1162,1,male,0,0,C,C, Mr,"(40, 50]","(20, 40]",1
1163,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1164,1,female,1,0,C,C,Mrs,"(20, 30]","(60, 80]",2
1165,3,female,1,0,M,Q,Ms,"(20, 30]","(0, 20]",2
1166,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1167,2,female,1,0,M,S,Ms,"(10, 20]","(0, 20]",2
1168,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1169,2,male,1,0,M,S, Mr,"(30, 40]","(0, 20]",2
1170,2,male,1,0,M,S, Mr,"(20, 30]","(0, 20]",2
1171,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1172,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
1173,3,male,1,1,M,S,Nobility,"(0, 10]","(0, 20]",3
1174,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1175,3,female,1,1,M,C,Ms,"(0, 10]","(0, 20]",3
1176,3,female,1,1,M,S,Ms,"(0, 10]","(0, 20]",3
1177,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1178,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1179,1,male,1,0,B,S, Mr,"(20, 30]","(40, 60]",2
1180,3,male,0,0,F,C, Mr,"(20, 30]","(0, 20]",1
